company_profile_length_log,org_count_log,gpe_count_log,company_profile_missing,required_experience_missing,info_completeness_score,has_urgency_language,has_company_logo,contract,full-time,other,part-time,temporary,unknown,has_questions,telecommuting,fraudulent
5.43372200355424,0.0,0.6931471805599453,0,1,7.126869184114185,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,1,0,0,0,0,0,1,0,0
5.43372200355424,0.6931471805599453,0.0,0,1,7.126869184114185,0,1,0,0,0,0,0,1,0,0,0
6.480044561926653,1.0986122886681098,0.0,0,0,9.578656850594763,0,1,0,1,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
6.480044561926653,1.0986122886681098,1.0986122886681098,0,0,10.677269139262872,0,1,0,1,0,0,0,0,1,0,0
7.395721608602045,2.9444389791664403,1.0986122886681098,0,0,13.438772876436595,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
5.817111159963204,0.6931471805599453,0.0,0,0,8.51025834052315,0,0,0,1,0,0,0,0,0,1,0
6.423246963533519,1.791759469228055,1.0986122886681098,0,1,10.313618721429684,0,1,0,1,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,0,0,0,1,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
7.01571242048723,0.6931471805599453,2.0794415416798357,0,0,11.788301142727011,0,1,0,1,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
7.507141079727608,0.6931471805599453,0.6931471805599453,0,1,9.8934354408475,0,1,0,0,0,0,0,1,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.018593214496234,1.791759469228055,1.791759469228055,0,0,11.602112152952344,0,1,0,1,0,0,0,0,0,0,0
7.291656209174461,2.302585092994046,1.0986122886681098,0,1,11.692853590836615,0,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,1,0,0,0,0,1,0,0
6.285998094508865,1.791759469228055,0.0,0,0,10.07775756373692,0,1,0,1,0,0,0,0,0,0,0
6.71901315438526,1.3862943611198906,0.6931471805599453,0,0,10.798454696065095,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.92461239604856,2.0794415416798357,0.0,0,0,11.004053937728395,0,1,0,1,0,0,0,0,1,0,1
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
4.02535169073515,0.0,0.0,0,0,6.02535169073515,0,1,0,1,0,0,0,0,0,1,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0
6.874198495453294,1.0986122886681098,1.0986122886681098,0,0,11.071423072789512,0,1,0,1,0,0,0,0,1,1,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,1,0,0,0,0,1,0,0
6.513230110912307,1.6094379124341003,1.791759469228055,0,0,11.914427492574461,0,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
6.4425401664681985,1.6094379124341003,0.0,0,0,10.051978078902298,0,1,0,1,0,0,0,0,0,0,0
7.7279755421055585,2.6390573296152584,0.0,0,1,11.367032871720816,0,1,0,0,0,0,0,1,0,1,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,0,0,0,0,1,1,0,0
7.097548850614793,1.6094379124341003,1.0986122886681098,0,0,11.805599051717001,0,1,0,1,0,0,0,0,1,0,0
6.511745329644728,1.791759469228055,0.6931471805599453,0,1,9.996651979432729,0,1,0,0,0,0,0,1,1,0,0
7.183870715062453,2.0794415416798357,1.0986122886681098,0,0,12.361924545410398,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
4.90527477843843,0.0,0.0,0,1,5.90527477843843,0,1,0,1,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
6.618738983517219,0.0,0.0,0,0,8.618738983517218,0,1,0,1,0,0,0,0,1,0,0
7.354362330421477,1.6094379124341003,0.6931471805599453,0,0,11.656947423415522,0,1,0,1,0,0,0,0,0,0,0
7.201916317531627,1.3862943611198906,0.0,0,0,10.588210678651517,0,1,0,1,0,0,0,0,1,0,0
6.672032945461067,1.0986122886681098,0.0,0,0,9.770645234129177,0,1,0,0,0,0,1,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,0,0,0,1,0,1,0,0
5.356586274672012,1.0986122886681098,0.0,0,0,8.455198563340122,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
5.942799375126701,0.0,0.6931471805599453,0,1,7.635946555686647,0,1,0,0,0,0,0,1,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
5.811140992976701,0.0,0.0,0,1,6.811140992976701,0,1,0,0,0,0,0,1,0,0,0
3.9889840465642745,0.0,0.0,0,0,5.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0.0,1,0,1.0,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
5.43372200355424,0.0,0.6931471805599453,0,1,7.126869184114185,0,0,0,1,0,0,0,0,0,0,0
6.7580945044277305,1.6094379124341003,0.6931471805599453,0,0,11.060679597421776,0,1,0,1,0,0,0,0,1,0,0
6.421622267806518,1.0986122886681098,0.0,0,0,9.520234556474627,0,1,0,1,0,0,0,0,0,0,0
6.255750041753367,0.6931471805599453,0.0,0,0,8.948897222313311,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.590301048196686,1.0986122886681098,0.0,0,0,9.688913336864795,0,1,0,1,0,0,0,0,0,0,0
6.2285110035911835,0.6931471805599453,0.0,0,0,8.921658184151129,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
5.934894195619588,0.0,0.0,0,1,6.934894195619588,0,1,0,0,0,0,0,1,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,1,0.0,0,0,1,0,0,0,0,0,1,1,0
5.552959584921617,1.0986122886681098,0.0,0,1,7.651571873589727,0,1,0,0,0,0,0,1,1,0,0
6.249975242259483,0.0,0.0,0,0,8.249975242259483,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0
7.115582126184454,1.3862943611198906,0.6931471805599453,0,0,11.19502366786429,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.926577033222725,2.0794415416798357,1.3862943611198906,0,0,12.392312936022451,0,1,0,1,0,0,0,0,0,0,0
6.008813185442595,1.0986122886681098,0.0,0,0,9.107425474110704,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
5.971261839790462,0.6931471805599453,0.0,0,0,8.664409020350407,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
4.90527477843843,0.0,0.0,0,1,5.90527477843843,0,1,0,1,0,0,0,0,1,0,0
7.791522819150732,1.6094379124341003,1.0986122886681098,0,0,12.49957302025294,0,1,0,1,0,0,0,0,0,0,0
7.79934339821592,2.1972245773362196,2.5649493574615367,0,0,14.561517333013677,0,1,0,1,0,0,0,0,0,0,0
6.655440350367647,1.6094379124341003,0.0,0,0,10.264878262801748,0,1,0,1,0,0,0,0,1,0,1
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,1,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
5.8998973535824915,1.0986122886681098,0.6931471805599453,0,0,9.691656822810547,0,1,0,0,1,0,0,0,1,0,0
6.385194398997726,0.6931471805599453,0.0,0,0,9.078341579557671,0,1,0,1,0,0,0,0,1,0,0
4.382026634673881,0.6931471805599453,0.6931471805599453,0,0,7.768320995793772,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,1
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.779921907472252,2.1972245773362196,1.0986122886681098,0,1,11.075758773476581,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
5.739792912179234,0.0,0.0,0,1,6.739792912179234,0,1,0,0,0,0,0,1,0,0,0
6.721425700790643,1.0986122886681098,0.0,0,1,8.820037989458752,0,1,0,0,0,0,0,1,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
4.727387818712341,0.0,0.0,0,0,6.727387818712341,0,1,0,0,0,1,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
7.3277805384216315,2.302585092994046,0.6931471805599453,0,0,12.323512811975624,0,0,0,1,0,0,0,0,1,0,0
7.258412150595307,0.6931471805599453,1.0986122886681098,0,1,10.050171619823361,0,1,0,0,0,0,0,1,0,0,0
6.769641976852503,0.0,0.0,0,0,8.769641976852503,0,1,0,1,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
7.355641102974253,1.3862943611198906,0.6931471805599453,0,0,11.43508264465409,0,1,0,1,0,0,0,0,1,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
6.555356891810665,0.6931471805599453,0.0,0,1,8.24850407237061,0,1,0,0,0,0,0,1,0,0,0
7.356279876550748,1.3862943611198906,1.0986122886681098,0,0,11.841186526338747,0,1,0,1,0,0,0,0,1,0,0
6.588926477533519,1.9459101490553132,2.3978952727983707,0,0,12.932731899387203,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
4.382026634673881,0.6931471805599453,0.6931471805599453,0,1,6.768320995793772,0,1,0,0,0,0,0,1,0,0,0
6.489204931325317,0.6931471805599453,1.0986122886681098,0,0,10.280964400553373,0,1,0,1,0,0,0,0,0,0,0
6.410174881966167,1.3862943611198906,0.0,0,0,9.796469243086058,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,0,0,1,0,0,0,0,0
7.892452043520352,1.791759469228055,0.0,0,0,11.684211512748407,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0
6.92461239604856,2.0794415416798357,0.0,0,0,11.004053937728395,0,1,0,1,0,0,0,0,1,0,1
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.0844994130751715,0.0,0.0,0,0,8.084499413075172,0,1,0,1,0,0,0,0,0,0,0
6.628041376179533,0.6931471805599453,1.791759469228055,0,0,11.112948025967533,0,1,0,1,0,0,0,0,0,0,0
7.074963197966044,2.1972245773362196,1.3862943611198906,0,0,12.658482136422155,0,1,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.721425700790643,1.0986122886681098,0.0,0,1,8.820037989458752,0,1,0,1,0,0,0,0,1,0,0
7.222566018822171,0.6931471805599453,0.0,0,1,8.915713199382116,0,1,0,0,0,0,0,1,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
6.480044561926653,1.0986122886681098,0.0,0,0,9.578656850594763,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,1,0,0,0,0,1,0,0
6.831953565565855,1.6094379124341003,0.0,0,0,10.441391477999954,0,1,0,1,0,0,0,0,0,0,0
6.703188113240863,0.6931471805599453,0.0,0,1,8.396335293800808,0,1,0,0,0,0,0,1,1,0,0
6.721425700790643,1.0986122886681098,0.0,0,0,9.820037989458752,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,1,0,1.0,0,1,1,0,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
4.762173934797756,0.0,0.0,0,0,6.762173934797756,0,1,0,1,0,0,0,0,1,0,0
5.43372200355424,0.0,0.6931471805599453,0,1,7.126869184114185,0,0,0,1,0,0,0,0,0,0,0
6.529418838262226,1.0986122886681098,0.0,0,0,9.628031126930335,0,1,0,1,0,0,0,0,0,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,1,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
7.301147805856032,1.0986122886681098,0.6931471805599453,0,1,10.092907275084087,0,1,0,1,0,0,0,0,0,0,0
5.501258210544727,0.6931471805599453,0.0,0,1,7.194405391104673,0,1,0,1,0,0,0,0,0,0,0
6.588926477533519,1.9459101490553132,2.3978952727983707,0,0,12.932731899387203,0,1,0,1,0,0,0,0,0,0,0
5.43372200355424,0.0,0.6931471805599453,0,1,7.126869184114185,0,0,0,1,0,0,0,0,0,0,0
3.9889840465642745,0.0,0.0,0,1,4.9889840465642745,0,1,1,0,0,0,0,0,0,0,0
5.43372200355424,0.0,0.6931471805599453,0,1,7.126869184114185,0,0,0,1,0,0,0,0,0,0,0
6.543911845564792,1.3862943611198906,0.6931471805599453,0,0,10.623353387244629,0,1,0,1,0,0,0,0,1,0,0
6.285998094508865,0.0,0.0,0,1,7.285998094508865,0,1,0,1,0,0,0,0,0,0,0
